code,label,location,level,semester,responsible,hours,prerequisite,parcours,evaluation,obtention,objective,content,methods,language,bibliography
Inconnu,Research methodology and case study,Polytech Nantes,Master,3,Volume horaire total TOTAL : 17.5h Répartition : CM : 0h TD : 0h CI : 15h TP : 0h EAD : 2.5h,TOTAL : 17.5h Répartition : CM : 0h TD : 0h CI : 15h TP : 0h EAD : 2.5h,(s),M2 Data Science (DS),Research methodology and case study 100%,Programme,"(résultats d'apprentissage)
guidelines
of the teaching unit to their work.",Ethics of research,Langue d’enseignement Anglais,Anglais,Semantic knowledge representation
